date,supplier_id,supplier_name,component_id,component_name,lead_time_days,order_quantity,on_time_delivery,supplier_tier,supplier_region
2025-10-11,SUP002,Global Plastics,COMP_B,Polymer X,27,4085,0,Tier2,Europe
2025-10-12,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4802,0,Tier1,Asia
2025-10-12,SUP002,Global Plastics,COMP_B,Polymer X,22,4260,1,Tier2,Europe
2025-10-13,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5598,1,Tier1,Asia
2025-10-13,SUP002,Global Plastics,COMP_B,Polymer X,22,4626,1,Tier2,Europe
2025-10-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5151,1,Tier1,Asia
2025-10-14,SUP002,Global Plastics,COMP_B,Polymer X,27,1743,0,Tier2,Europe
2025-10-15,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4318,1,Tier1,Asia
2025-10-15,SUP002,Global Plastics,COMP_B,Polymer X,32,3113,0,Tier2,Europe
2025-10-16,SUP001,Acme Materials,COMP_A,Steel Alloy,14,1445,1,Tier1,Asia
2025-10-16,SUP002,Global Plastics,COMP_B,Polymer X,24,2451,1,Tier2,Europe
2025-10-17,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4812,1,Tier1,Asia
2025-10-17,SUP002,Global Plastics,COMP_B,Polymer X,24,5558,1,Tier2,Europe
2025-10-18,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5429,0,Tier1,Asia
2025-10-18,SUP002,Global Plastics,COMP_B,Polymer X,22,3390,1,Tier2,Europe
2025-10-19,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5162,1,Tier1,Asia
2025-10-19,SUP002,Global Plastics,COMP_B,Polymer X,27,1223,0,Tier2,Europe
2025-10-20,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5417,0,Tier1,Asia
2025-10-20,SUP002,Global Plastics,COMP_B,Polymer X,24,3114,1,Tier2,Europe
2025-10-21,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4751,1,Tier1,Asia
2025-10-21,SUP002,Global Plastics,COMP_B,Polymer X,27,1721,0,Tier2,Europe
2025-10-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5341,1,Tier1,Asia
2025-10-22,SUP002,Global Plastics,COMP_B,Polymer X,22,3055,1,Tier2,Europe
2025-10-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3351,1,Tier1,Asia
2025-10-23,SUP002,Global Plastics,COMP_B,Polymer X,24,4437,1,Tier2,Europe
2025-10-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4879,1,Tier1,Asia
2025-10-24,SUP002,Global Plastics,COMP_B,Polymer X,22,1093,1,Tier2,Europe
2025-10-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5403,1,Tier1,Asia
2025-10-25,SUP002,Global Plastics,COMP_B,Polymer X,27,2371,0,Tier2,Europe
2025-10-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3485,1,Tier1,Asia
2025-10-26,SUP002,Global Plastics,COMP_B,Polymer X,24,6718,1,Tier2,Europe
2025-10-27,SUP001,Acme Materials,COMP_A,Steel Alloy,24,3985,0,Tier1,Asia
2025-10-27,SUP002,Global Plastics,COMP_B,Polymer X,24,3837,1,Tier2,Europe
2025-10-28,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4197,1,Tier1,Asia
2025-10-28,SUP002,Global Plastics,COMP_B,Polymer X,24,2102,1,Tier2,Europe
2025-10-29,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5680,0,Tier1,Asia
2025-10-29,SUP002,Global Plastics,COMP_B,Polymer X,27,4677,0,Tier2,Europe
2025-10-30,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6595,1,Tier1,Asia
2025-10-30,SUP002,Global Plastics,COMP_B,Polymer X,22,3211,1,Tier2,Europe
2025-10-31,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4679,1,Tier1,Asia
2025-10-31,SUP002,Global Plastics,COMP_B,Polymer X,22,3427,1,Tier2,Europe
2025-11-01,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4704,1,Tier1,Asia
2025-11-01,SUP002,Global Plastics,COMP_B,Polymer X,22,1318,1,Tier2,Europe
2025-11-02,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4988,1,Tier1,Asia
2025-11-02,SUP002,Global Plastics,COMP_B,Polymer X,22,3737,1,Tier2,Europe
2025-11-03,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5103,1,Tier1,Asia
2025-11-03,SUP002,Global Plastics,COMP_B,Polymer X,22,4201,1,Tier2,Europe
2025-11-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3047,1,Tier1,Asia
2025-11-04,SUP002,Global Plastics,COMP_B,Polymer X,24,4689,1,Tier2,Europe
2025-11-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5974,1,Tier1,Asia
2025-11-05,SUP002,Global Plastics,COMP_B,Polymer X,22,4768,1,Tier2,Europe
2025-11-06,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6179,1,Tier1,Asia
2025-11-06,SUP002,Global Plastics,COMP_B,Polymer X,22,3416,1,Tier2,Europe
2025-11-07,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5589,1,Tier1,Asia
2025-11-07,SUP002,Global Plastics,COMP_B,Polymer X,22,3885,1,Tier2,Europe
2025-11-08,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4601,0,Tier1,Asia
2025-11-08,SUP002,Global Plastics,COMP_B,Polymer X,22,1844,1,Tier2,Europe
2025-11-09,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4105,1,Tier1,Asia
2025-11-09,SUP002,Global Plastics,COMP_B,Polymer X,24,2657,1,Tier2,Europe
2025-11-10,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4971,1,Tier1,Asia
2025-11-10,SUP002,Global Plastics,COMP_B,Polymer X,22,4822,1,Tier2,Europe
2025-11-11,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4949,1,Tier1,Asia
2025-11-11,SUP002,Global Plastics,COMP_B,Polymer X,22,1763,1,Tier2,Europe
2025-11-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4685,1,Tier1,Asia
2025-11-12,SUP002,Global Plastics,COMP_B,Polymer X,24,3218,1,Tier2,Europe
2025-11-13,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5932,1,Tier1,Asia
2025-11-13,SUP002,Global Plastics,COMP_B,Polymer X,22,1670,1,Tier2,Europe
2025-11-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3712,1,Tier1,Asia
2025-11-14,SUP002,Global Plastics,COMP_B,Polymer X,22,4377,1,Tier2,Europe
2025-11-15,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4377,1,Tier1,Asia
2025-11-15,SUP002,Global Plastics,COMP_B,Polymer X,24,2760,1,Tier2,Europe
2025-11-16,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5436,0,Tier1,Asia
2025-11-16,SUP002,Global Plastics,COMP_B,Polymer X,22,3379,1,Tier2,Europe
2025-11-17,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4183,1,Tier1,Asia
2025-11-17,SUP002,Global Plastics,COMP_B,Polymer X,22,3444,1,Tier2,Europe
2025-11-18,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5329,1,Tier1,Asia
2025-11-18,SUP002,Global Plastics,COMP_B,Polymer X,24,4324,1,Tier2,Europe
2025-11-19,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5175,1,Tier1,Asia
2025-11-19,SUP002,Global Plastics,COMP_B,Polymer X,24,3141,1,Tier2,Europe
2025-11-20,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6505,1,Tier1,Asia
2025-11-20,SUP002,Global Plastics,COMP_B,Polymer X,27,2325,0,Tier2,Europe
2025-11-21,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3998,1,Tier1,Asia
2025-11-21,SUP002,Global Plastics,COMP_B,Polymer X,22,3658,1,Tier2,Europe
2025-11-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4357,1,Tier1,Asia
2025-11-22,SUP002,Global Plastics,COMP_B,Polymer X,22,1661,1,Tier2,Europe
2025-11-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4955,1,Tier1,Asia
2025-11-23,SUP002,Global Plastics,COMP_B,Polymer X,22,4087,1,Tier2,Europe
2025-11-24,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6557,0,Tier1,Asia
2025-11-24,SUP002,Global Plastics,COMP_B,Polymer X,24,3996,1,Tier2,Europe
2025-11-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5080,1,Tier1,Asia
2025-11-25,SUP002,Global Plastics,COMP_B,Polymer X,24,3297,1,Tier2,Europe
2025-11-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5506,1,Tier1,Asia
2025-11-26,SUP002,Global Plastics,COMP_B,Polymer X,24,4039,1,Tier2,Europe
2025-11-27,SUP001,Acme Materials,COMP_A,Steel Alloy,24,4729,0,Tier1,Asia
2025-11-27,SUP002,Global Plastics,COMP_B,Polymer X,27,2126,0,Tier2,Europe
2025-11-28,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4595,1,Tier1,Asia
2025-11-28,SUP002,Global Plastics,COMP_B,Polymer X,22,1991,1,Tier2,Europe
2025-11-29,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4505,0,Tier1,Asia
2025-11-29,SUP002,Global Plastics,COMP_B,Polymer X,24,4905,1,Tier2,Europe
2025-11-30,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3831,0,Tier1,Asia
2025-11-30,SUP002,Global Plastics,COMP_B,Polymer X,22,1799,1,Tier2,Europe
2025-12-01,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3532,1,Tier1,Asia
2025-12-01,SUP002,Global Plastics,COMP_B,Polymer X,24,1303,1,Tier2,Europe
2025-12-02,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5698,0,Tier1,Asia
2025-12-02,SUP002,Global Plastics,COMP_B,Polymer X,27,1966,0,Tier2,Europe
2025-12-03,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3574,1,Tier1,Asia
2025-12-03,SUP002,Global Plastics,COMP_B,Polymer X,22,3646,1,Tier2,Europe
2025-12-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3937,1,Tier1,Asia
2025-12-04,SUP002,Global Plastics,COMP_B,Polymer X,22,4977,1,Tier2,Europe
2025-12-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5766,1,Tier1,Asia
2025-12-05,SUP002,Global Plastics,COMP_B,Polymer X,22,3375,1,Tier2,Europe
2025-12-06,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2860,1,Tier1,Asia
2025-12-06,SUP002,Global Plastics,COMP_B,Polymer X,22,3853,1,Tier2,Europe
2025-12-07,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3045,1,Tier1,Asia
2025-12-07,SUP002,Global Plastics,COMP_B,Polymer X,27,2377,0,Tier2,Europe
2025-12-08,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5159,1,Tier1,Asia
2025-12-08,SUP002,Global Plastics,COMP_B,Polymer X,27,1343,0,Tier2,Europe
2025-12-09,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4458,1,Tier1,Asia
2025-12-09,SUP002,Global Plastics,COMP_B,Polymer X,24,4080,1,Tier2,Europe
2025-12-10,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5070,1,Tier1,Asia
2025-12-10,SUP002,Global Plastics,COMP_B,Polymer X,22,2870,1,Tier2,Europe
2025-12-11,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5291,1,Tier1,Asia
2025-12-11,SUP002,Global Plastics,COMP_B,Polymer X,22,3044,1,Tier2,Europe
2025-12-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6606,1,Tier1,Asia
2025-12-12,SUP002,Global Plastics,COMP_B,Polymer X,24,4188,1,Tier2,Europe
2025-12-13,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3681,1,Tier1,Asia
2025-12-13,SUP002,Global Plastics,COMP_B,Polymer X,27,3330,0,Tier2,Europe
2025-12-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3332,1,Tier1,Asia
2025-12-14,SUP002,Global Plastics,COMP_B,Polymer X,22,2517,1,Tier2,Europe
2025-12-15,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4952,1,Tier1,Asia
2025-12-15,SUP002,Global Plastics,COMP_B,Polymer X,27,5581,0,Tier2,Europe
2025-12-16,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5123,1,Tier1,Asia
2025-12-16,SUP002,Global Plastics,COMP_B,Polymer X,22,990,1,Tier2,Europe
2025-12-17,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4949,1,Tier1,Asia
2025-12-17,SUP002,Global Plastics,COMP_B,Polymer X,24,3725,1,Tier2,Europe
2025-12-18,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6272,0,Tier1,Asia
2025-12-18,SUP002,Global Plastics,COMP_B,Polymer X,24,2217,1,Tier2,Europe
2025-12-19,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6081,0,Tier1,Asia
2025-12-19,SUP002,Global Plastics,COMP_B,Polymer X,22,2120,1,Tier2,Europe
2025-12-20,SUP001,Acme Materials,COMP_A,Steel Alloy,19,7209,0,Tier1,Asia
2025-12-20,SUP002,Global Plastics,COMP_B,Polymer X,27,2054,0,Tier2,Europe
2025-12-21,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3116,1,Tier1,Asia
2025-12-21,SUP002,Global Plastics,COMP_B,Polymer X,22,1879,1,Tier2,Europe
2025-12-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4043,1,Tier1,Asia
2025-12-22,SUP002,Global Plastics,COMP_B,Polymer X,24,3105,1,Tier2,Europe
2025-12-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5870,1,Tier1,Asia
2025-12-23,SUP002,Global Plastics,COMP_B,Polymer X,27,3541,0,Tier2,Europe
2025-12-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5069,1,Tier1,Asia
2025-12-24,SUP002,Global Plastics,COMP_B,Polymer X,22,1810,1,Tier2,Europe
2025-12-25,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5514,1,Tier1,Asia
2025-12-25,SUP002,Global Plastics,COMP_B,Polymer X,24,3354,1,Tier2,Europe
2025-12-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6529,1,Tier1,Asia
2025-12-26,SUP002,Global Plastics,COMP_B,Polymer X,24,2934,1,Tier2,Europe
2025-12-27,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4350,0,Tier1,Asia
2025-12-27,SUP002,Global Plastics,COMP_B,Polymer X,22,3685,1,Tier2,Europe
2025-12-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4386,1,Tier1,Asia
2025-12-28,SUP002,Global Plastics,COMP_B,Polymer X,22,2393,1,Tier2,Europe
2025-12-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2678,1,Tier1,Asia
2025-12-29,SUP002,Global Plastics,COMP_B,Polymer X,22,4601,1,Tier2,Europe
2025-12-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7701,1,Tier1,Asia
2025-12-30,SUP002,Global Plastics,COMP_B,Polymer X,32,1830,0,Tier2,Europe
2025-12-31,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4886,1,Tier1,Asia
2025-12-31,SUP002,Global Plastics,COMP_B,Polymer X,27,1092,0,Tier2,Europe
